year,ic,key,description,amount
2017,03016242,3e,volby do zastupitelstev obcí,0.0
2017,03016242,3f,volby do Evropského parlamentu,0.0
2017,05266009,1,Mzdové výdaje,0.0
2017,05266009,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,05266009,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,05266009,3b,volby do Senátu Parlamentu ČR,0.0
2017,05266009,3c,volba prezidenta republiky,0.0
2017,05266009,3d,volby do zastupitelstev krajů,0.0
2017,05266009,3e,volby do zastupitelstev obcí,0.0
2017,05266009,3f,volby do Evropského parlamentu,0.0
2017,71340017,1,Mzdové výdaje,0.0
2017,71340017,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",5740.0
2017,71340017,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71340017,3b,volby do Senátu Parlamentu ČR,0.0
2017,71340017,3c,volba prezidenta republiky,0.0
2017,71340017,3d,volby do zastupitelstev krajů,0.0
2017,71340017,3e,volby do zastupitelstev obcí,0.0
2017,71340017,3f,volby do Evropského parlamentu,0.0
2017,71443533,1,Mzdové výdaje,0.0
2017,71443533,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",12109.0
2017,71443533,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443533,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443533,3c,volba prezidenta republiky,0.0
2017,71443533,3d,volby do zastupitelstev krajů,0.0
2017,71443533,3e,volby do zastupitelstev obcí,0.0
2017,71443533,3f,volby do Evropského parlamentu,0.0
2017,16192656,1,Mzdové výdaje,28986208.0
2017,16192656,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",608604.0
2017,16192656,3a,volby do Poslanecké sněmovny Parlamentu ČR,82693738.0
2017,16192656,3b,volby do Senátu Parlamentu ČR,0.0
2017,16192656,3c,volba prezidenta republiky,0.0
2017,16192656,3d,volby do zastupitelstev krajů,0.0
2017,16192656,3e,volby do zastupitelstev obcí,0.0
2017,16192656,3f,volby do Evropského parlamentu,0.0
2017,03099598,1,Mzdové výdaje,0.0
2017,03099598,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",20670.0
2017,03099598,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03099598,3b,volby do Senátu Parlamentu ČR,0.0
2017,03099598,3c,volba prezidenta republiky,0.0
2017,03099598,3d,volby do zastupitelstev krajů,0.0
2017,03099598,3e,volby do zastupitelstev obcí,0.0
2017,03099598,3f,volby do Evropského parlamentu,0.0
2017,71443517,1,Mzdové výdaje,0.0
2017,71443517,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",23318.0
2017,71443517,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443517,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443517,3c,volba prezidenta republiky,0.0
2017,71443517,3d,volby do zastupitelstev krajů,0.0
2017,71443517,3e,volby do zastupitelstev obcí,0.0
2017,71443517,3f,volby do Evropského parlamentu,0.0
2017,06118658,1,Mzdové výdaje,0.0
2017,06118658,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,06118658,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,06118658,3b,volby do Senátu Parlamentu ČR,0.0
2017,06118658,3c,volba prezidenta republiky,0.0
2017,06118658,3d,volby do zastupitelstev krajů,0.0
2017,06118658,3e,volby do zastupitelstev obcí,0.0
2017,06118658,3f,volby do Evropského parlamentu,0.0
2017,03221083,1,Mzdové výdaje,0.0
2017,03221083,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,03221083,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03221083,3b,volby do Senátu Parlamentu ČR,0.0
2017,03221083,3c,volba prezidenta republiky,0.0
2017,03221083,3d,volby do zastupitelstev krajů,0.0
2017,03221083,3e,volby do zastupitelstev obcí,0.0
2017,03221083,3f,volby do Evropského parlamentu,0.0
2017,71443215,1,Mzdové výdaje,119300.0
2017,71443215,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,71443215,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443215,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443215,3c,volba prezidenta republiky,0.0
2017,71443215,3d,volby do zastupitelstev krajů,0.0
2017,71443215,3e,volby do zastupitelstev obcí,0.0
2017,71443215,3f,volby do Evropského parlamentu,0.0
2017,71443410,1,Mzdové výdaje,0.0
2017,71443410,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,71443410,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443410,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443410,3c,volba prezidenta republiky,0.0
2017,71443410,3d,volby do zastupitelstev krajů,0.0
2017,71443410,3e,volby do zastupitelstev obcí,0.0
2017,71443410,3f,volby do Evropského parlamentu,0.0
2017,71443681,1,Mzdové výdaje,0.0
2017,71443681,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",26535.8
2017,71443681,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443681,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443681,3c,volba prezidenta republiky,0.0
2017,71443681,3d,volby do zastupitelstev krajů,0.0
2017,71443681,3e,volby do zastupitelstev obcí,0.0
2017,71443681,3f,volby do Evropského parlamentu,0.0
2017,03080935,1,Mzdové výdaje,0.0
2017,03080935,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",9283.0
2017,03080935,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03080935,3b,volby do Senátu Parlamentu ČR,0.0
2017,03080935,3c,volba prezidenta republiky,0.0
2017,03080935,3d,volby do zastupitelstev krajů,0.0
2017,03080935,3e,volby do zastupitelstev obcí,0.0
2017,03080935,3f,volby do Evropského parlamentu,0.0
2017,71339698,1,Mzdové výdaje,1155550.99
2017,71339698,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",325067.0
2017,71339698,3a,volby do Poslanecké sněmovny Parlamentu ČR,16370493.03
2017,71339698,3b,volby do Senátu Parlamentu ČR,140036.4
2017,71339698,3c,volba prezidenta republiky,0.0
2017,71339698,3d,volby do zastupitelstev krajů,0.0
2017,71339698,3e,volby do zastupitelstev obcí,0.0
2017,71339698,3f,volby do Evropského parlamentu,0.0
2017,03170624,1,Mzdové výdaje,0.0
2017,03170624,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",9156.35
2017,03170624,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03170624,3b,volby do Senátu Parlamentu ČR,0.0
2017,03170624,3c,volba prezidenta republiky,0.0
2017,03170624,3d,volby do zastupitelstev krajů,0.0
2017,03170624,3e,volby do zastupitelstev obcí,0.0
2017,03170624,3f,volby do Evropského parlamentu,0.0
2017,71443550,1,Mzdové výdaje,0.0
2017,71443550,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",2000.0
2017,71443550,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443550,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443550,3c,volba prezidenta republiky,0.0
2017,71443550,3d,volby do zastupitelstev krajů,0.0
2017,71443550,3e,volby do zastupitelstev obcí,0.0
2017,71443550,3f,volby do Evropského parlamentu,0.0
2017,06070108,1,Mzdové výdaje,0.0
2017,06070108,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,06070108,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,06070108,3b,volby do Senátu Parlamentu ČR,0.0
2017,06070108,3c,volba prezidenta republiky,0.0
2017,06070108,3d,volby do zastupitelstev krajů,0.0
2017,06070108,3e,volby do zastupitelstev obcí,0.0
2017,06070108,3f,volby do Evropského parlamentu,0.0
2017,02885573,1,Mzdové výdaje,0.0
2017,02885573,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,02885573,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,02885573,3b,volby do Senátu Parlamentu ČR,0.0
2017,02885573,3c,volba prezidenta republiky,0.0
2017,02885573,3d,volby do zastupitelstev krajů,0.0
2017,02885573,3e,volby do zastupitelstev obcí,0.0
2017,02885573,3f,volby do Evropského parlamentu,0.0
2017,71443509,1,Mzdové výdaje,0.0
2017,71443509,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,71443509,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443509,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443509,3c,volba prezidenta republiky,0.0
2017,71443509,3d,volby do zastupitelstev krajů,0.0
2017,71443509,3e,volby do zastupitelstev obcí,0.0
2017,71443509,3f,volby do Evropského parlamentu,0.0
2017,04756339,1,Mzdové výdaje,0.0
2017,04756339,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,04756339,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,04756339,3b,volby do Senátu Parlamentu ČR,0.0
2017,04756339,3c,volba prezidenta republiky,0.0
2017,04756339,3d,volby do zastupitelstev krajů,0.0
2017,04756339,3e,volby do zastupitelstev obcí,0.0
2017,04756339,3f,volby do Evropského parlamentu,0.0
2017,05177111,1,Mzdové výdaje,0.0
2017,05177111,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",18353.0
2017,05177111,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,05177111,3b,volby do Senátu Parlamentu ČR,0.0
2017,05177111,3c,volba prezidenta republiky,0.0
2017,05177111,3d,volby do zastupitelstev krajů,0.0
2017,05177111,3e,volby do zastupitelstev obcí,0.0
2017,05177111,3f,volby do Evropského parlamentu,0.0
2017,03204669,1,Mzdové výdaje,6960.0
2017,03204669,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",158033.8
2017,03204669,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03204669,3b,volby do Senátu Parlamentu ČR,0.0
2017,03204669,3c,volba prezidenta republiky,0.0
2017,03204669,3d,volby do zastupitelstev krajů,0.0
2017,03204669,3e,volby do zastupitelstev obcí,0.0
2017,03204669,3f,volby do Evropského parlamentu,0.0
2017,71339809,1,Mzdové výdaje,0.0
2017,71339809,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6661.0
2017,71339809,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71339809,3b,volby do Senátu Parlamentu ČR,0.0
2017,71339809,3c,volba prezidenta republiky,0.0
2017,71339809,3d,volby do zastupitelstev krajů,0.0
2017,71339809,3e,volby do zastupitelstev obcí,0.0
2017,71339809,3f,volby do Evropského parlamentu,0.0
2017,27038131,1,Mzdové výdaje,0.0
2017,27038131,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,27038131,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,27038131,3b,volby do Senátu Parlamentu ČR,0.0
2017,27038131,3c,volba prezidenta republiky,0.0
2017,27038131,3d,volby do zastupitelstev krajů,0.0
2017,27038131,3e,volby do zastupitelstev obcí,0.0
2017,27038131,3f,volby do Evropského parlamentu,0.0
2017,03091805,1,Mzdové výdaje,0.0
2017,03091805,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",12758.0
2017,03091805,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03091805,3b,volby do Senátu Parlamentu ČR,0.0
2017,03091805,3c,volba prezidenta republiky,0.0
2017,03091805,3d,volby do zastupitelstev krajů,0.0
2017,03091805,3e,volby do zastupitelstev obcí,0.0
2017,03091805,3f,volby do Evropského parlamentu,0.0
2017,68782888,1,Mzdové výdaje,0.0
2017,68782888,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6000.0
2017,68782888,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,68782888,3b,volby do Senátu Parlamentu ČR,0.0
2017,68782888,3c,volba prezidenta republiky,0.0
2017,68782888,3d,volby do zastupitelstev krajů,0.0
2017,68782888,3e,volby do zastupitelstev obcí,0.0
2017,68782888,3f,volby do Evropského parlamentu,0.0
2017,03254763,1,Mzdové výdaje,0.0
2017,03254763,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",6050.0
2017,03254763,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03254763,3b,volby do Senátu Parlamentu ČR,0.0
2017,03254763,3c,volba prezidenta republiky,0.0
2017,03254763,3d,volby do zastupitelstev krajů,0.0
2017,03254763,3e,volby do zastupitelstev obcí,0.0
2017,03254763,3f,volby do Evropského parlamentu,0.0
2017,06339875,1,Mzdové výdaje,0.0
2017,06339875,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",172463.78
2017,06339875,3a,volby do Poslanecké sněmovny Parlamentu ČR,821485.05
2017,06339875,3b,volby do Senátu Parlamentu ČR,0.0
2017,06339875,3c,volba prezidenta republiky,0.0
2017,06339875,3d,volby do zastupitelstev krajů,0.0
2017,06339875,3e,volby do zastupitelstev obcí,0.0
2017,06339875,3f,volby do Evropského parlamentu,0.0
2017,71443380,1,Mzdové výdaje,0.0
2017,71443380,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,71443380,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443380,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443380,3c,volba prezidenta republiky,0.0
2017,71443380,3d,volby do zastupitelstev krajů,0.0
2017,71443380,3e,volby do zastupitelstev obcí,0.0
2017,71443380,3f,volby do Evropského parlamentu,0.0
2017,26595940,1,Mzdové výdaje,0.0
2017,26595940,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",375.0
2017,26595940,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,26595940,3b,volby do Senátu Parlamentu ČR,111271.0
2017,26595940,3c,volba prezidenta republiky,0.0
2017,26595940,3d,volby do zastupitelstev krajů,0.0
2017,26595940,3e,volby do zastupitelstev obcí,0.0
2017,26595940,3f,volby do Evropského parlamentu,0.0
2017,27026922,1,Mzdové výdaje,0.0
2017,27026922,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",2000.0
2017,27026922,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,27026922,3b,volby do Senátu Parlamentu ČR,0.0
2017,27026922,3c,volba prezidenta republiky,0.0
2017,27026922,3d,volby do zastupitelstev krajů,0.0
2017,27026922,3e,volby do zastupitelstev obcí,0.0
2017,27026922,3f,volby do Evropského parlamentu,0.0
2017,71339485,1,Mzdové výdaje,0.0
2017,71339485,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,71339485,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71339485,3b,volby do Senátu Parlamentu ČR,0.0
2017,71339485,3c,volba prezidenta republiky,0.0
2017,71339485,3d,volby do zastupitelstev krajů,400000.0
2017,71339485,3e,volby do zastupitelstev obcí,0.0
2017,71339485,3f,volby do Evropského parlamentu,0.0
2017,70869553,1,Mzdové výdaje,0.0
2017,70869553,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",694.79
2017,70869553,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,70869553,3b,volby do Senátu Parlamentu ČR,0.0
2017,70869553,3c,volba prezidenta republiky,0.0
2017,70869553,3d,volby do zastupitelstev krajů,0.0
2017,70869553,3e,volby do zastupitelstev obcí,0.0
2017,70869553,3f,volby do Evropského parlamentu,0.0
2017,05081068,1,Mzdové výdaje,0.0
2017,05081068,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,05081068,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,05081068,3b,volby do Senátu Parlamentu ČR,0.0
2017,05081068,3c,volba prezidenta republiky,0.0
2017,05081068,3d,volby do zastupitelstev krajů,0.0
2017,05081068,3e,volby do zastupitelstev obcí,0.0
2017,05081068,3f,volby do Evropského parlamentu,0.0
2017,00409171,1,Mzdové výdaje,56357129.0
2017,00409171,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",692093.0
2017,00409171,3a,volby do Poslanecké sněmovny Parlamentu ČR,85270960.73
2017,00409171,3b,volby do Senátu Parlamentu ČR,386136.68
2017,00409171,3c,volba prezidenta republiky,0.0
2017,00409171,3d,volby do zastupitelstev krajů,0.0
2017,00409171,3e,volby do zastupitelstev obcí,0.0
2017,00409171,3f,volby do Evropského parlamentu,0.0
2017,03116603,1,Mzdové výdaje,0.0
2017,03116603,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",12406.0
2017,03116603,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03116603,3b,volby do Senátu Parlamentu ČR,0.0
2017,03116603,3c,volba prezidenta republiky,0.0
2017,03116603,3d,volby do zastupitelstev krajů,0.0
2017,03116603,3e,volby do zastupitelstev obcí,0.0
2017,03116603,3f,volby do Evropského parlamentu,0.0
2017,71339655,1,Mzdové výdaje,0.0
2017,71339655,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",34390.0
2017,71339655,3a,volby do Poslanecké sněmovny Parlamentu ČR,4246418.84
2017,71339655,3b,volby do Senátu Parlamentu ČR,0.0
2017,71339655,3c,volba prezidenta republiky,0.0
2017,71339655,3d,volby do zastupitelstev krajů,0.0
2017,71339655,3e,volby do zastupitelstev obcí,0.0
2017,71339655,3f,volby do Evropského parlamentu,0.0
2017,04134940,1,Mzdové výdaje,83236.0
2017,04134940,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",958351.28
2017,04134940,3a,volby do Poslanecké sněmovny Parlamentu ČR,33162560.0
2017,04134940,3b,volby do Senátu Parlamentu ČR,20000.0
2017,04134940,3c,volba prezidenta republiky,0.0
2017,04134940,3d,volby do zastupitelstev krajů,0.0
2017,04134940,3e,volby do zastupitelstev obcí,0.0
2017,04134940,3f,volby do Evropského parlamentu,0.0
2017,03217116,1,Mzdové výdaje,0.0
2017,03217116,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",19000.0
2017,03217116,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03217116,3b,volby do Senátu Parlamentu ČR,0.0
2017,03217116,3c,volba prezidenta republiky,0.0
2017,03217116,3d,volby do zastupitelstev krajů,0.0
2017,03217116,3e,volby do zastupitelstev obcí,0.0
2017,03217116,3f,volby do Evropského parlamentu,0.0
2017,03221199,1,Mzdové výdaje,0.0
2017,03221199,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",0.0
2017,03221199,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,03221199,3b,volby do Senátu Parlamentu ČR,0.0
2017,03221199,3c,volba prezidenta republiky,0.0
2017,03221199,3d,volby do zastupitelstev krajů,0.0
2017,03221199,3e,volby do zastupitelstev obcí,0.0
2017,03221199,3f,volby do Evropského parlamentu,0.0
2017,71339752,1,Mzdové výdaje,846638.0
2017,71339752,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",274842.0
2017,71339752,3a,volby do Poslanecké sněmovny Parlamentu ČR,8933267.0
2017,71339752,3b,volby do Senátu Parlamentu ČR,0.0
2017,71339752,3c,volba prezidenta republiky,1239487.0
2017,71339752,3d,volby do zastupitelstev krajů,0.0
2017,71339752,3e,volby do zastupitelstev obcí,0.0
2017,71339752,3f,volby do Evropského parlamentu,0.0
2017,26673908,1,Mzdové výdaje,584720.0
2017,26673908,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1917683.18
2017,26673908,3a,volby do Poslanecké sněmovny Parlamentu ČR,56728842.0
2017,26673908,3b,volby do Senátu Parlamentu ČR,187355.0
2017,26673908,3c,volba prezidenta republiky,0.0
2017,26673908,3d,volby do zastupitelstev krajů,0.0
2017,26673908,3e,volby do zastupitelstev obcí,0.0
2017,26673908,3f,volby do Evropského parlamentu,0.0
2017,71443444,1,Mzdové výdaje,0.0
2017,71443444,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",1843.03
2017,71443444,3a,volby do Poslanecké sněmovny Parlamentu ČR,0.0
2017,71443444,3b,volby do Senátu Parlamentu ČR,0.0
2017,71443444,3c,volba prezidenta republiky,0.0
2017,71443444,3d,volby do zastupitelstev krajů,0.0
2017,71443444,3e,volby do zastupitelstev obcí,0.0
2017,71443444,3f,volby do Evropského parlamentu,0.0
2017,71339612,1,Mzdové výdaje,151210.0
2017,71339612,2,"Výdaje na daně, poplatky a jiná obdobná peněžitá plnění",266000.0
2017,71339612,3a,volby do Poslanecké sněmovny Parlamentu ČR,7358616.15
