year,ic,key,description,amount
2017,27039145,1,Příjmy celkem,926900.0
2017,27039145,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,27039145,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),900000.0
2017,27039145,4,Členské příspěvky,0.0
2017,27039145,5,"Dary, dědictví a bezúplatná plnění",26900.0
2017,27039145,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,27039145,7,Úroky z vkladů,0.0
2017,27039145,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,27039145,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,27039145,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,27039145,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,03206211,1,Příjmy celkem,0.0
2017,03206211,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,03206211,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,03206211,4,Členské příspěvky,0.0
2017,03206211,5,"Dary, dědictví a bezúplatná plnění",0.0
2017,03206211,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,03206211,7,Úroky z vkladů,0.0
2017,03206211,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,03206211,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,03206211,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,03206211,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,05164966,1,Příjmy celkem,3200.23
2017,05164966,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,05164966,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,05164966,4,Členské příspěvky,1200.0
2017,05164966,5,"Dary, dědictví a bezúplatná plnění",2000.0
2017,05164966,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,05164966,7,Úroky z vkladů,0.23
2017,05164966,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,05164966,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,05164966,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,05164966,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,71443312,1,Příjmy celkem,1011559.16
2017,71443312,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,71443312,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),1000000.0
2017,71443312,4,Členské příspěvky,11000.0
2017,71443312,5,"Dary, dědictví a bezúplatná plnění",0.0
2017,71443312,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,71443312,7,Úroky z vkladů,559.16
2017,71443312,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,71443312,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,71443312,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,71443312,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,02733552,1,Příjmy celkem,586900.0
2017,02733552,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,02733552,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,02733552,4,Členské příspěvky,30500.0
2017,02733552,5,"Dary, dědictví a bezúplatná plnění",556400.0
2017,02733552,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,02733552,7,Úroky z vkladů,0.0
2017,02733552,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,02733552,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,02733552,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,02733552,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,04889321,1,Příjmy celkem,296875.0
2017,04889321,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,04889321,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),296875.0
2017,04889321,4,Členské příspěvky,0.0
2017,04889321,5,"Dary, dědictví a bezúplatná plnění",0.0
2017,04889321,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,04889321,7,Úroky z vkladů,0.0
2017,04889321,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,04889321,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,04889321,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,04889321,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,71339965,1,Příjmy celkem,19958.0
2017,71339965,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,71339965,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,71339965,4,Členské příspěvky,0.0
2017,71339965,5,"Dary, dědictví a bezúplatná plnění",19958.0
2017,71339965,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,71339965,7,Úroky z vkladů,0.0
2017,71339965,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,71339965,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,71339965,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,71339965,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,00539996,1,Příjmy celkem,310820.11
2017,00539996,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,00539996,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,00539996,4,Členské příspěvky,7840.0
2017,00539996,5,"Dary, dědictví a bezúplatná plnění",302978.0
2017,00539996,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,00539996,7,Úroky z vkladů,2.11
2017,00539996,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,00539996,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,00539996,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,00539996,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,00442704,1,Příjmy celkem,134894977.0
2017,00442704,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,29364300.0
2017,00442704,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),51853085.0
2017,00442704,4,Členské příspěvky,4533791.0
2017,00442704,5,"Dary, dědictví a bezúplatná plnění",29876465.0
2017,00442704,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",19036505.0
2017,00442704,7,Úroky z vkladů,6653.0
2017,00442704,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,00442704,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",224178.0
2017,00442704,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,00442704,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,27034321,1,Příjmy celkem,594130.92
2017,27034321,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,27034321,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),500000.0
2017,27034321,4,Členské příspěvky,89000.0
2017,27034321,5,"Dary, dědictví a bezúplatná plnění",5000.0
2017,27034321,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,27034321,7,Úroky z vkladů,130.92
2017,27034321,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,27034321,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,27034321,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,27034321,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,70226709,1,Příjmy celkem,5082.0
2017,70226709,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
2017,70226709,3,Příspěvek ze státního rozpočtu České republiky na činnost strany a hnutí (příspěvek na činnost),0.0
2017,70226709,4,Členské příspěvky,5082.0
2017,70226709,5,"Dary, dědictví a bezúplatná plnění",0.0
2017,70226709,6,"Příjmy z nájmu, pachtu a zcizení movitého a nemovitého majetku",0.0
2017,70226709,7,Úroky z vkladů,0.0
2017,70226709,8,"Příjmy vznikající z účasti na podnikání jiných právnických osob podle § 17 odst. 3 zák. č. 424/1991 Sb., ve znění pozdějších předpisů",0.0
2017,70226709,9,"Příjmy z pořádání tombol, kulturních, společenských, sportovních, rekreačních, vzdělávacích a politických akcí",0.0
2017,70226709,10,"Zápůjčky a úvěry poskytnuté bankou, platební institucí nebo institucí elektronických peněz nebo pobočkou zahraniční banky, platební instituce nebo instituce elektronických peněz na území České republiky",0.0
2017,70226709,11,Příspěvek ze státního rozpočtu České republiky na podporu činnosti politického institutu,0.0
2017,26592118,1,Příjmy celkem,2370.0
2017,26592118,2,Příspěvek ze státního rozpočtu České republiky na úhradu volebních nákladů,0.0
